iso_code,title,description,lang_tranlation,title_translated,description_translated,pubDate
sk,"Izrael obnovuje boje v Gaze, Palestínčania hlásia najmenej 200 mŕtvych","Nočné údery v Pásme Gazy, ktorými Izrael ukončil pokoj zbraní trvajúci od januára, zabili najmenej 200 ľudí, medzi nimi množstvo detí. Podľa agentúr Reuters a AP to uviedlo ministerstvo zdravotníctva riadené palestínskym hnutím Hamas. Podľa izraelského premiéra Benjamina Netanjahua majú obnovené úto...",en,"Israel renews the fighting in Gaza, the Palestinians vote at least 200 dead","Nightly the Gaza Pasm, which Israel has ended the peace of the weapon lasting since January, killed at least 200 people, among them a number of children. According to Reuters and AP, the Ministry of Health was stated by the Palestinian movement Hamas. According to the Israeli Premier Benjamin Netanyahua, they have a renewed UTO ...",2025-03-18 05:44:46
sk,"Izraelské útoky zabili štyroch vládnych predstaviteľov Hamasu, Palestínčania hlásia vyše 400 mŕtvych","Pri izraelských úderoch boli dnes v noci zabití štyria vysoko postavení predstavitelia vlády Hamasu v Pásme Gazy vrátane Isáma Dálisa, ktorý zastával funkciu podobnú premiérovi, a riaditeľa vnútornej bezpečnostnej služby. Informovala o tom agentúra AFP s odvolaním sa na vyhlásenie tohto palestínskeh...",en,"Israeli attacks killed the styles of the government's Hamas, the Palestinians vote over 400 dead","At the Israeli stupers, there were high -ranking Hamas's representatives of the Hamas Gaza Pasme, including Isama Dalis, who has established a premered function, and the director of an internal security service. This was reported by the AFP agency with an appeal to the declaration of this Palestinskeh ...",2025-03-18 05:44:00
sk,"Izrael obnovuje boje v Gaze, Palestínčania hlásia vyše 300 mŕtvych","Nočné údery v Pásme Gazy, ktorými Izrael ukončil pokoj zbraní trvajúci od januára, zabili najmenej 330 ľudí. Väčšinu z nich podľa úradu riadeného palestínskym teroristickým hnutím Hamas tvoria ženy a deti, stovky ďalších ľudí boli zranené. Informuje o tom agentúra AFP. Podľa izraelského premiéra Ben...",en,"Israel renews fights in Gaza, Palestinians vote over 300 dead","Nightly the Gaza Pasm, which Israel has ended the peace of the weapon lasting since January, killed at least 330 people. Most of them, according to the office of the ruled Palestinian terrorist movement of hamas, are women and children, hundreds of other people were injured. Informs AFP. According to the Israeli Premier Ben ...",2025-03-18 05:44:00
sk,VIDEO: Pospíšil sa vrátil do prvej formácie Calgary. Šikovným zákrokom prispel ku gólu,Ďalší Slováci sa radovali z výhier svojich tímov.,en,Video: Postovil returned to the first formation of Calgary. Sikovny's intervention contributed to golu,Other Slovaks rejoiced in the avoidance of their Timas.,2025-03-18 05:41:33
sk,Irán v liste bezpečnostnej rade OSN odsúdil agresívne výroky Trumpa na adresu Teheránu,"Varoval Irán, že bude niesť zodpovednosť za ďalšie útoky húsíov.",en,Iran in the UN Security Council letter condemned aggressively Trump's reality to Teheran,Iran warned that there would be a responsibility for other goose attacks.,2025-03-18 05:39:09
sk,Trumpova vláda odtajní tisíce dokumentov o atentáte na J.F. Kennedyho,"Národný archív USA odtajní ďalšie tisícky dokumentov o atentáte na Kennedyho, pričom mnohé z nich boli doteraz utajené kvôli národnej bezpečnosti.",en,"Trump's Vlad, withdrawal of thousands of documents on Assentate at J.F. Kennedy","The US National Archives of the US Odder Other Tulse Documents on Assentate at Kennedy, many of them have been secretly secret because of the birth security.",2025-03-18 05:37:00
sk,"Táto choroba postihuje prevažne ženy a berie im vlasy. Českí vedci oznámili, že sú na ceste k jej lepšej liečbe","Alopécia areata postihuje zhruba dve percentá populácie, prevažne ženy. Súčasná liečba je založená hlavne na kortikoidoch, ktoré majú veľa vedľajších účinkov.",en,This disease affects predominantly women and takes their hair. Czech scientists announced that they are on the way to her better treatment,"Alopecia Areata affects about two percent of the population, predominantly women. The current treatment is based mainly on corticoids, which have a lot of side effects.",2025-03-18 05:33:00
sk,"Izrael obnovil boje v Pásme Gazy, nálety si podľa tamojších úradov a médií vyžiadali viac ako 400 obetí",Zasiahnuté boli objekty v troch mestách.,en,"Israel renewed fighting in Gaza Pasma, flying according to the local offices and media asked for more than 400 victims",Objects in three cities were affected.,2025-03-18 05:31:58
sk,"Izrael obnovil boje v Pásme Gazy, nálety si podľa tamojších úradov a médií vyžiadali viac ako 300 obetí",Zasiahnuté boli objekty v troch mestách.,en,"Israel restored fighting in Gaza Pasme, flying according to the local offices and media asked for more than 300 victims",Objects in three cities were affected.,2025-03-18 05:31:58
sk,Dvojica astronautov opustila stanicu a smeruje po deviatich mesiacoch na Zem,"Dvaja americkí astronauti, ktorí na viac ako deväť mesiacov uviazli na Medzinárodnej vesmírnej stanici (ISS) sa v utorok ráno prostredníctvom lode spoločnosti SpaceX vydali na cestu späť na Zem. Uviedol to americký Národný úrad pre letectvo a vesmír (NASA), informuje o tom agentúra AP. Butch Wilmore...",en,A pair of astronauts left the station and is heading for the ground after nine months,"Two American astronauts who were stuck at the international space station (ISS) for more than a month on Tuesday morning in the morning of the SpaceX, SpaceX set out on the road to the ground. This was stated by the American Born Office for Aeronautics and Vesmir (NASA), informs AP. Butch Wilmore ...",2025-03-18 05:57:49
sk,V Írsku aj Spojených štátoch si oslavami pripomenuli Deň svätého Patrika,Tisícky ľudí zaplnili ulice Dublinu.,en,"In Ireland and the United States, celebrations commemorated the day of the Holy Patrick",Tisically people filled the streets of Dublin.,2025-03-18 05:56:57
sk,Dvojica astronautov uviaznutých na ISS opustila stanicu a vracia sa na Zem,Vo vesmíre boli od júna minulého roka.,en,A pair of astronauts stuck at the ISS left the station and returns to the ground,They have been in the universe since Jun last year.,2025-03-18 05:54:49
sk,Dvojica astronautov uviaznutých na ISS opustili stanicu a vracajú sa na Zem,Vo vesmíre boli od júna minulého roka.,en,A pair of astronauts stuck at the ISS left the station and are returning to the ground,They have been in the universe since Jun last year.,2025-03-18 05:54:49
sk,Libanon a Sýria sa po dvoch dňoch pohraničných prestreliek dohodli na prímerí,"Libanonskí a sýrski obranní predstavitelia v pondelok neskoro večer uzavreli dohodu o prímerí, ktorá by mala zastaviť dva dni trvajúce ozbrojené strety pozdĺž spoločných hraníc. Informovala o tom agentúra AP, ktorá sa odvoláva na sýrsku štátnu agentúru SANA. Sýrske ministerstvo obrany uviedlo, že kr...",en,Lebanon and Syria have agreed on Primer after two days of border guards,"Lebanenski and Syrian defense leaders on Monday tonight concluded an agreement on primer, which should stop two days of armed clashes along the border. She informed the AP agency, which appeals to Syr's state agency Sana. The Syr Ministry of Defense said KR ...",2025-03-18 05:50:40
sk,"Izrael obnovuje boje v Gaze, Palestínčania hlásia najmenej 200 mŕtvych","Nočné údery v Pásme Gazy, ktorými Izrael ukončil pokoj zbraní trvajúci od januára, zabili najmenej 200 ľudí, medzi nimi množstvo detí. Podľa agentúr Reuters a AP to uviedlo ministerstvo zdravotníctva riadené palestínskym hnutím Hamas. Podľa izraelského premiéra Benjamina Netanjahua majú obnovené úto...",en,"Israel renews the fighting in Gaza, the Palestinians vote at least 200 dead","Nightly the Gaza Pasm, which Israel has ended the peace of the weapon lasting since January, killed at least 200 people, among them a number of children. According to Reuters and AP, the Ministry of Health was stated by the Palestinian movement Hamas. According to the Israeli Premier Benjamin Netanyahua, they have a renewed UTO ...",2025-03-18 05:44:46
sk,"Izraelské útoky zabili štyroch vládnych predstaviteľov Hamasu, Palestínčania hlásia vyše 400 mŕtvych","Pri izraelských úderoch boli dnes v noci zabití štyria vysoko postavení predstavitelia vlády Hamasu v Pásme Gazy vrátane Isáma Dálisa, ktorý zastával funkciu podobnú premiérovi, a riaditeľa vnútornej bezpečnostnej služby. Informovala o tom agentúra AFP s odvolaním sa na vyhlásenie tohto palestínskeh...",en,"Israeli attacks killed the styles of the government's Hamas, the Palestinians vote over 400 dead","At the Israeli stupers, there were high -ranking Hamas's representatives of the Hamas Gaza Pasme, including Isama Dalis, who has established a premered function, and the director of an internal security service. This was reported by the AFP agency with an appeal to the declaration of this Palestinskeh ...",2025-03-18 05:44:00
sk,"Izrael obnovuje boje v Gaze, Palestínčania hlásia vyše 300 mŕtvych","Nočné údery v Pásme Gazy, ktorými Izrael ukončil pokoj zbraní trvajúci od januára, zabili najmenej 330 ľudí. Väčšinu z nich podľa úradu riadeného palestínskym teroristickým hnutím Hamas tvoria ženy a deti, stovky ďalších ľudí boli zranené. Informuje o tom agentúra AFP. Podľa izraelského premiéra Ben...",en,"Israel renews fights in Gaza, Palestinians vote over 300 dead","Nightly the Gaza Pasm, which Israel has ended the peace of the weapon lasting since January, killed at least 330 people. Most of them, according to the office of the ruled Palestinian terrorist movement of hamas, are women and children, hundreds of other people were injured. Informs AFP. According to the Israeli Premier Ben ...",2025-03-18 05:44:00
sk,VIDEO: Pospíšil sa vrátil do prvej formácie Calgary. Šikovným zákrokom prispel ku gólu,Ďalší Slováci sa radovali z výhier svojich tímov.,en,Video: Postovil returned to the first formation of Calgary. Sikovny's intervention contributed to golu,Other Slovaks rejoiced in the avoidance of their Timas.,2025-03-18 05:41:33
sk,Irán v liste bezpečnostnej rade OSN odsúdil agresívne výroky Trumpa na adresu Teheránu,"Varoval Irán, že bude niesť zodpovednosť za ďalšie útoky húsíov.",en,Iran in the UN Security Council letter condemned aggressively Trump's reality to Teheran,Iran warned that there would be a responsibility for other goose attacks.,2025-03-18 05:39:09
sk,"Kanada je závislá od Spojených štátov, premiér Carney volá po diverzifikácii",Nový predseda vlády označil Kanadu za „najeurópskejšiu z neeurópskych štátov“,en,"Canada is dependent from the United States, the Premier Carney call for diversification",The new chairman of the government described Canada as the Najeuropian from non -Europian states,2025-03-18 06:15:33
sk,"Trump musel s červenou tvárou na hovor s Putinom hodinu čakať, píše The Mirror","Portál uviedol, že Trumpovho vyjednávača Steva Witkoffa údajne v Moskve minulý týždeň nechali čakal osem hodín, teraz sa...",en,"Trump had to with a red shape on a call with Putin an hour to wait, Pise The Mirror","Portal said that Trump's negotiating Steve Witkoff allegedly in Moscow last week left for eight hours, now ...",2025-03-18 18:04:23
sk,"KOMENTÁR: Ukrajinci sa v Kórei učia, ako Ameriku dokopať k obrannému paktu","""To, čím sme si prešli, bolo veľmi nepríjemné. Tiež nám Američania vnútili prímerie. Už sedemdesiatdva rokov žijeme v prímerí... Ale nakoniec to nebolo také hrozné. Mohli sme vďaka tomu rozvíjať ekonomiku a zaistiť si prosperitu."" --- --- Úskalia Trumpovej cesty k mieru na Ukrajine. Rokovanie v Južn...",en,Comment: Ukrainians in Korei learn how to join America to the defensive pact,"""The way we passed, it was very uncomfortable. Also the Americans have forced us primer. For seventy -two years we have lived in Primer ... but in the end it was not so terrible. We could develop the economy and secure the prosperity."" ---- --- Slacking Trump's journey to peace in Ukraine. Negotiations in Juzn ...",2025-03-18 18:00:00
sk,Slováci zvyčajne pokazia miešané vajíčka už na samom začiatku. Potom ich nezachránia a podávajú ich v hroznej podobe,"Miešané vajíčka zvládne pripraviť takmer každý, pretože vajcia patria k najzákladnejším surovinám v kuchyni. Nájdete ich...",en,Slovaks usually spoil the eggs at the beginning. Then they will not save them and give them in a terrible form,"Mixed eggs can prepare almost everybody, because eggs are among the most basic ingredients in the kitchen. You will find them ...",2025-03-18 17:57:57
sk,V šiestich okresoch Slovenska môže byť až mínus 16 stupňov Celzia,Slovenský hydrometeorologický ústav (SHMÚ) vydal výstrahu prvého stupňa.Slovensko čaká ďalšia mrazivá noc a teploty kles...,en,"In the six districts of Slovakia, there may be up to a minus of 16 degrees Celsius",Slovak hydrometeorologically constitution (SHMU) issued a warning of the first stage.,2025-03-18 17:55:34
sk,INSEE odhaduje v 1. polroku iba slabý rast francúzskej ekonomiky,"K rastu by mali prispieť zvýšené výdavky spotrebiteľov, najmä v dôsledku vyšších miezd. Ich rast INSEE odhaduje v 1. kvartáli na úrovni 0,4 % a v 2. štvrťroku na úrovni 0,2 %.",en,INSee estimates in the 1st half -year only poor growth in the French economy,"The increase of increased consumers should contribute to the growth, especially as follows of higher wages. Their insee growth estimates in the 1. Quarted on the level of 0.4 % and in the 2nd quarter on the level of 0.2 %.",2025-03-18 17:55:00
sk,Poslanci v Nitre odmietli spochybňovanie zahraničnej orientácie Slovenska a vyjadrili podporu Ukrajine,Smerovanie Slovenska musí byť konzistentné a jednotné.Mestské zastupiteľstvo v Nitre vyjadrilo podporu demokratickým hod...,en,MEPs in Nitra refused to question the foreign orientation of Slovakia and express their support to Ukraine,The direction of Slovakia must be consistent and uniform.,2025-03-18 17:53:57
sk,"Kremeľ žiada zastavenie vojenskej pomoci Ukrajine, na 30 dní zastaví útoky na energetickú infraštruktúru","Rusko a Spojené štáty vytvoria expertné skupiny pre urovnanie ozbrojeného konfliktu na Ukrajine, oznámil hovorca Kremľa Dmitrij Peskov po utorkovom telefonáte ruského prezidenta Vladimira Putina a jeho amerického náprotivka Donalda Trumpa. Lídri podľa neho pokračovali v podrobnej a úprimnej diskusii...",en,"Kremlin is asking for stopping military aid to Ukraine, stops attacks for energy infrastructure for 30 days","Russia and the associated states will create expert groups for the settlement of armed conflict in Ukraine, the Kremlin spokesman Dmitry Peskov after Tuesday's telephonate Russian President Vladimir Putin and his American opposite Donald Trump. According to him, Lidri continued in a detailed and honest discussion ...",2025-03-18 17:44:00
sk,Prevratný výskum odhalil nečakané mačacie vnímanie ilúzií a udivil odbornú verejnosť,"Mačky sú oddávna považované za mimoriadne elegantné a tajomné zvieratá. Bez ohľadu na to, či žijú v mestských bytoch ale...",en,The groundbreaking research revealed unexpected macament perceptions of illusions and astonished the professional public,Macks are devoted to be extremely elegant and mysterious animals. Without whether I live in urban apartments but ...,2025-03-18 17:41:09
sk,Fitch: Špičkový rating Nemecka sa bez reforiem môže dostať pod tlak,"Agentúra však zároveň odhaduje, že rozpočtový deficit by mohol do roku 2027 vzrásť na 4 % až 4,5 % hrubého domáceho produktu (HDP).",en,Fitch: Spick's rating of Germany without reforms can get under pressure,"However, the agency estimates that the budget deficit could increase to 4 % and 4.5 % of the gross domestic product (GDP) by 2027.",2025-03-18 17:41:00
sk,KDH sa zúčastní na zajtrajšom okrúhlom stole zvolanom stranou SaS,"Opozičné KDH sa zúčastní na stredajšom okrúhlom stole opozície k obrane zvolanom stranou SaS. Informoval o tom komunikačný odbor KDH. Hnutie priblížilo, že stredajší okrúhly stôl berú ako prípravu na budúce rokovanie s prezidentom Petrom Pellegrinim. ""Zvyšovanie výdavkov na obranu musí byť založené...",en,KDH is also involved on the tomorrow's round table convened by the SaS party,"Opposition KDH is parted on Wednesday's circle of opposition to defend the SaS party. Informed about the Communication Department of KDH. The movement approached that Wednesday's round Table Struhu as a preparation for the future negotiations with President Peter Pellegrini. ""The increase in the defense of the defense must be based ...",2025-03-18 17:34:42
sk,Po dohode s Robertom Ficom potrebujú odbojní poslanci už iba čierne uhlie (komentár Martina Behula),"Samuel Migaľ a Radomír Šalitroš chcú byť ako prezident: zostať súčasťou koalície, ale tváriť sa, že sú nezávislí, pracujú pre ľudí a „doručujú“ im výsledky. Peter Pellegrini na nich môže byť hrdý.",en,"In agreement with Robert Fico, the resistance deputies need only black coal (commentary Martin Behula)","Samuel Migal and Radomir Salitros want to be a president: to stay part of the coalition, but to form that they are not found, they work for people and deliver the results. Peter Pellegrini may be proud of them.",2025-03-18 19:15:00
sk,"Inter postúpil do semifinále, Valmieru zdolal v odvete 85:79","Vyvrcholenie súťaže, turnaj Final Four, sa uskutoční v apríli.",en,"Inter went to Semifinale, Valmier overcame in retaliation 85:79","The climax of the Sutaze, the Final Four tournament, will take place in April.",2025-03-18 19:14:00
sk,Belgický sudca obvinil päť osôb v prípade údajnej korupcie v EP,Európskym parlamentom prednedávnom otriasol aj zatiaľ neuzavretý škandál Qatargate.,en,Belgian judge accused Pat persons in the case of alleged corruption in the EP,The European Parliament has been shaken by the unoccupied Skandal Qatargate yet.,2025-03-18 19:10:00
sk,Rusko a USA začnú okamžite rokovať o Ukrajine na Blízkom východe,"Trump s Putinom hovorili vo všeobecnosti aj o situácii na Blízkom východe, ktorý Biely dom označil za ""región možnej spolupráce s cieľom predísť budúcim konfliktom"".",en,Russia and the US will start negotiating immediately about Ukraine at a nearby east,"Trump and Putin talked in general and about the situation on the nearby east, which the White House described as ""the region of possible cooperation with the goal of the future conflict"".",2025-03-18 18:59:00
sk,Mestá a obce získali kompenzácie za ochranu lesov vo výške viac ako 15 miliónov eur,Ochrana prírody a ekonomický zisk z lesov nemusia stáť proti sebe. Podľa Iniciatívy My sme les a občianskeho združenia P...,en,City and municipalities gained compensation for forest protection in height of more than 15 million euros,Nature protection and economically profit from forests do not have to face each other. According to the initiative we are a forest and a civic association p ...,2025-03-18 18:56:23
sk,"Izrael zvyšuje tlak na Hamas. Údery na Pásmo Gazy z dnešnej noci sú len začiatkom, vyhlásil Netanjahu","Izrael bude rokovať s Hamasom len v priebehu bojov, údery z noci na dnešok na Pásmo Gazy sú len začiatkom. Podľa agentúr to povedal dnes večer v televíznom prejave izraelský premiér Benjamin Netanjahu. --- Francúzsko vyzvalo na okamžité zastavenie bojov v Gaze a na prepustenie rukojemníkov --- Izrae...",en,"Israel increases the pressure on Hamas. Wins on Pasmo Gaza from tonight night are just the beginning, declared Netanyahu","Israel will negotiate with Hamas only during the fighting, the wins from the night to today at the Gaza Gaza Pasmo are only at the beginning. According to the agency, it said this tonight in the television manifestation of Israeli Premier Benjamin Netanyahu. --- France called for immediately stopping the fighting in Gaza and the release of hostages --- Israe ...",2025-03-18 18:53:17
sk,Pardubice zdolali České Budějovice 3:0 v prvom štvrťfinále,Druhý duel je na programe už v stredu opäť na ľade Pardubíc.,en,Pardubice conquered Czech Budejovice 3: 0 in the first quarter,The second duel is already on Wednesday abbot on Lada Pardubic.,2025-03-18 18:48:00
sk,Spotrebiteľské ceny v Bulharsku zrýchlili rast na ročné maximum,"Celkový rast cien zmiernil vývoj nákladov v doprave. Tie spomalili tempo rastu z januárovej úrovne 3 % na 2,1 %.",en,Consumer prizes in Bulgaria have raised growth to a yearly maximum,The overall rise in prices has alleviated the development of transportation in transport. They slowed the growth rate from January level 3 % to 2.1 %.,2025-03-18 18:43:00
sk,Inflácia v Kanade sa vo februári výrazne zrýchlila,"V porovnaní s predchádzajúcim mesiacom sa spotrebiteľské ceny v Kanade vo februári zvýšili o 0,7 %. To je najvyššia medzimesačná inflácia v krajine od mája 2022.",en,Inflation in Canada in February significantly accepted,"Compared to the previous month, consumer prices in Canada increased by 0.7 %in February. This is the highest month -on -month inflation in the country since Maja 2022.",2025-03-18 18:40:00
sk,Analýza financovania nemocníc za prvé tri kvartály roku 2024 odhalila systémové nerovnováhy,"Úrad apeluje na zdravotné poisťovne, aby pri uzatváraní zmlúv na rok 2025 pristúpili k jednorazovej úprave rozpočtov.Ana...",en,Analysis of hospitals financing for the first three quarters of 2024 revealed the system's imbalances,The office appeals to health insurance companies to access the budgets of budgets when concluding the contract for 2025.,2025-03-18 18:38:02
sk,"Belgický sudca obvinil päť osôb v korupčnom prípade, ktorý sa týka Európkeho parlamentu a spoločnosti Huawei","Belgický sudca v utorok na podnet prokuratúry obvinil štyri osoby z korupcie a členstva v zločineckej organizácii a jednu z prania špinavých peňazí, oznámila prokuratúra. Obžalovanú päticu zadržali ešte minulý týždeň v súvislosti s vyšetrovaním podozrení z korupcie v Európskom parlamente, ktoré sa t...",en,Belgian judge accused Pat Pat persons in a corruption case concerning the European Parliament and Huawei,"On Tuesday, Belgian, on Tuesday, accused the four persons of corruption and membership in a criminal organization and one of the washing of spinach money, announced the prosecutor's office. The defeated pill was held last week in connection with the investigation of suspicion of corruption in the European Parliament, which t ...",2025-03-18 19:45:40
sk,Prešovský kraj podporil subjekty sociálnej opatery sumou 84-tisíc eur,"Opatrenia, určené obyvateľom krajského mesta, budú vykonávané terénnou formou.Prešovský samosprávny kraj (PSK) podporí v...",en,"Presovsky Region supported the Social care entities with an amount of EUR 84,000","Measures, intended for the inhabitants of the regional town, will be carried out by a territorial form.",2025-03-18 19:43:51
sk,Poslanci Šimko a Sitkár plánujú do parlamentu predložiť vlastný návrh o mestských častiach v Košiciach,Do parlamentu plánujú predložiť vlastný návrh optimalizácie mestských častí v Košiciach.Poslanci parlamentu Igor Šimko (...,en,MEPs Simko and Sitkar Planuju into Parliament to submit their own proposal on urban parts in Kosice,Parliament is planned to present their own proposal of optimization of urban parts in Kosice.Poslanci parliament Igor Simko (... ...,2025-03-18 19:40:31
sk,"Európa potrebuje získať do piatich rokov silnú obrannú pozíciu, vraví von der Leyenová","Európa si musí do piatich rokov vybudovať silnú obrannú pozíciu z dôvodu hrozby, ktorú pre ňu predstavuje Rusko, ako aj potenciálnej straty bezpečnostnej ochrany zo strany USA. Povedala to v utorok predsedníčka Európskej komisie Ursula von der Leyenová, píše agentúra AFP. ""Do roku 2030 musí mať Euró...",en,"Europa needs to get a strong defensive position within five years, says von der leyenova","In five years, Europe has to build a strong defensive position for the threat that Russia is, as well as potential loss of security protection by the US, for it. This was said on Tuesday by the chairman of the European Commission Ursula von der Leyenova, Pisa agency AFP. “By 2030, it must have a euro ...",2025-03-18 19:31:09
sk,Banská Bystrica deklasovala Žilinu v druhom zápase štvrťfinále,"Banskobystričania mali dobrý úvod, už po šiestich minútach viedli o dva góly zásluhou Oleksija Mykluchu.",en,Banska Bystrica declassed Zilina in the second evapo,"Banskobystricans had a good introduction, after six minutes led by two golts oleksija mykluchu.",2025-03-18 19:25:00
sk,Rezort vnútra uzatvoril dohodu na nákup vrchných odevov pre policajtov,"Ako ďalej spresnili, verejné obstarávanie je zamerané na zabezpečenie hotových odevných výrobkov, nie na zabezpečenie základných a doplnkových materiálov.",en,The Vnutra resort has concluded an agreement to buy top clothes for police officers,"As they have specified, public procurement is aimed at ensuring ready -made clothing products, not to ensure basic and supplementary materials.",2025-03-18 19:19:00
sk,Trump považuje rozhovor s Putinom za veľmi dobrý a produktívny. Mierový proces je podľa neho v záujme ľudstva,"Dnešný telefonický rozhovor s ruským prezidentom Vladimirom Putinom bol veľmi dobrý a produktívny, uviedol na sociálnej sieti Truth Social americký prezident Donald Trump. Potvrdil tiež dohodu o okamžitom prímerí pokiaľ ide o útoky na energetiku a infraštruktúru. Chce, aby sa čoskoro podarilo uzavri...",en,Trump considers an interview with Putin for very good and productive. The peace process is according to him in the interest of humanity,"Today's phone interview with Russian President Vladimir Putin was very good and productive, said US President Donald Trump on Truth Social Social Network. He also confirmed the agreement for an immediate primer in the case of attacks for energy and infrastructure. He wants to close soon ...",2025-03-18 19:17:26
sk,Ministerstvo vnútra začalo rekonštrukciu budovy Krajského riaditeľstva Policajného zboru v Trnave,Väčšina stavebných prác bude prebiehať za plnej prevádzky v budove.Ministerstvo vnútra začalo s rekonštrukciou budovy Kr...,en,The Ministry of the Interior began to reconstruct the building of the Regional Director of the Police Force in Trnava,Most of the construction work will take place for full operations in the building.,2025-03-18 19:16:20
